parent_smiles,pH_r,temp_C_r,pH_over_TK_r,group_source_key,source_block,source_blocks_joined,n_source_blocks,all_conditions_missing,logK,rep_n,rep_std,smiles_rdkit,compound_name,pH,temp_C,pH_over_TK,src_A_raw_k_with_smiles,src_B_logk_name_only,src_C_logk_with_pH_T,src_D_logk_with_pH_over_TK,kept_for_model
Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,10.69,1,0.0,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,Sulfamerazine,,,0.023,0,0,0,1,True
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,,,0.027,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,10.619,1,0.0,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,SM2(Sulfamethazine),,,0.027,0,0,0,1,True
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,10.554,1,0.0,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,Sulfamethazine,,,0.023,0,0,0,1,True
COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,,,0.027,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,10.619,1,0.0,COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,SMM(sulfamonomethoxine),,,0.027,0,0,0,1,True
COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,10.124,1,0.0,COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,Sulfamonomethoxine,,,0.023,0,0,0,1,True
COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,,,0.027,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,10.619,1,0.0,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,SMP(sulfamethoxypyridazine),,,0.027,0,0,0,1,True
COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,10.91,1,0.0,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,Sulfamethoxypyridazine,,,0.023,0,0,0,1,True
Nc1ccc(S(=O)(=O)Nc2cncc(Cl)n2)cc1,,,0.024,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.875,1,0.0,Nc1ccc(S(=O)(=O)Nc2cncc(Cl)n2)cc1,Sulfaclozine,,,0.024,0,0,0,1,True
Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,,,0.027,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,10.673,1,0.0,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,STZ(sulfathiazole),,,0.027,0,0,0,1,True
CC(=O)NS(=O)(=O)c1ccc(N)cc1,,,0.031,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.778,1,0.0,CC(=O)NS(=O)(=O)c1ccc(N)cc1,Sulfacetamide,,,0.031,0,0,0,1,True
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,,,0.029,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,10.097,1,0.0,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,Sulfamethoxazole,,,0.029,0,0,0,1,True
CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1,,,0.02,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.479,1,0.0,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1,Acetyl-sulfamethoxazole,,,0.02,0,0,0,1,True
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,11.207,1,0.0,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,Sulfisoxazole,,,0.023,0,0,0,1,True
COc1cc(OC)nc(NS(=O)(=O)c2ccc(N)cc2)n1,,,0.027,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,10.619,1,0.0,COc1cc(OC)nc(NS(=O)(=O)c2ccc(N)cc2)n1,SDM (sulfadimethoxypyrimidine)or (Sulphamoprine),,,0.027,0,0,0,1,True
O=S(=O)([O-])c1nc2ccccc2s1,,,0.024,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.176,1,0.0,O=S(=O)([O-])c1nc2ccccc2s1,2-Benzothiazolesulfonate,,,0.024,0,0,0,1,True
O=C(O)c1cc(S(=O)(=O)O)ccc1O,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.079,1,0.0,O=C(O)c1cc(S(=O)(=O)O)ccc1O,5-Sulfo-salicylic acid,,,0.023,0,0,0,1,True
Nc1cc(S(=O)(=O)O)ccc1S(=O)(=O)O,,,0.01,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.255,1,0.0,Nc1cc(S(=O)(=O)O)ccc1S(=O)(=O)O,"Aniline-2,5-disulfonic acid",,,0.01,0,0,0,1,True
O=C(O)C(F)F,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,4.94,1,0.0,O=C(O)C(F)F,Difluoroacetic acid,,,0.023,0,0,0,1,True
O=C(O)C(F)(F)C(F)(F)C(F)(F)F,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,4.114,1,0.0,O=C(O)C(F)(F)C(F)(F)C(F)(F)F,Perfluorobutyric acid,,,0.023,0,0,0,1,True
O=C(O)C(F)(F)C(F)(F)F,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,4.146,1,0.0,O=C(O)C(F)(F)C(F)(F)F,Perfluoropropionic acid,,,0.023,0,0,0,1,True
O=C(O)C(F)(F)F,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,4.204,1,0.0,O=C(O)C(F)(F)F,Trifluoroacetic acid,,,0.023,0,0,0,1,True
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.846,1,0.0,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluorohexanoic acid,,,0.023,0,0,0,1,True
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.413,1,0.0,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluorooctanoic acid,,,0.023,0,0,0,1,True
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,5.428,1,0.0,N.O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluorheptanoic acid,,,0.023,0,0,0,1,True
c1ccccc1,,,0.03,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.826,1,0.0,c1ccccc1,Benzene,,,0.03,0,0,0,1,True
c1ccccc1,,,0.013,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.806,1,0.0,c1ccccc1,Benzene,,,0.013,0,0,0,1,True
COc1ccccc1,,,0.01,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.38,1,0.0,COc1ccccc1,Benzene,,,0.01,0,0,0,1,True
c1ccccc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.19,2,0.0,c1ccccc1,Benzene,,,0.023,0,0,0,1,True
Cc1cc(C)cc(C)c1,,,0.013,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.114,2,0.0,Cc1cc(C)cc(C)c1,Mesitylene,,,0.013,0,0,0,1,True
Cc1ccccc1Cl,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.23,1,0.0,Cc1ccccc1Cl,2-Chlorotoluene,,,0.023,0,0,0,1,True
Cc1ccc(Cl)cc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.041,1,0.0,Cc1ccc(Cl)cc1,4-Chlorotoluene,,,0.023,0,0,0,1,True
Cc1cccc(Cl)c1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.954,1,0.0,Cc1cccc(Cl)c1,3-Chlorotoluene,,,0.023,0,0,0,1,True
Cc1ccccc1Br,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.362,1,0.0,Cc1ccccc1Br,2-Bromotoluene,,,0.023,0,0,0,1,True
Cc1ccc(Br)cc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.0,1,0.0,Cc1ccc(Br)cc1,4-Bromotoluene,,,0.023,0,0,0,1,True
Cc1cccc(Br)c1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.23,1,0.0,Cc1cccc(Br)c1,3-Bromotoluene,,,0.023,0,0,0,1,True
Fc1ccccc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.991,1,0.0,Fc1ccccc1,Fluorobenzene,,,0.023,0,0,0,1,True
FC(F)(F)c1ccccc1,,,0.006,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.301,1,0.0,FC(F)(F)c1ccccc1,"a,a,a-trifluorotoluene (TFT)",,,0.006,0,0,0,1,True
FC(F)(F)c1ccccc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.301,1,0.0,FC(F)(F)c1ccccc1,"a,a,a-Trifuorotoluene",,,0.023,0,0,0,1,True
FC(F)(F)c1ccccc1I,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.114,1,0.0,FC(F)(F)c1ccccc1I,2-Iodobenzo trifluoride,,,0.023,0,0,0,1,True
N#Cc1ccccc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.079,2,0.0,N#Cc1ccccc1,Benzonitrile,,,0.023,0,0,0,1,True
Brc1ccccc1I,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.903,1,0.0,Brc1ccccc1I,2-Bromo-1-iodobenzene,,,0.023,0,0,0,1,True
Ic1ccccc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.954,1,0.0,Ic1ccccc1,Iodobenzene,,,0.023,0,0,0,1,True
Cc1ccccc1I,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.845,1,0.0,Cc1ccccc1I,2-Iodotoluene,,,0.023,0,0,0,1,True
Oc1ccccc1,,,0.019,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.792,1,0.0,Oc1ccccc1,Phenol,,,0.019,0,0,0,1,True
Cc1ccc(C)cc1,,,0.013,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.431,2,0.0,Cc1ccc(C)cc1,p-xylene,,,0.013,0,0,0,1,True
Cc1ccccc1,,,0.013,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.114,1,0.0,Cc1ccccc1,toluene,,,0.013,0,0,0,1,True
Cc1ccccc1,,,0.018,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.491,1,0.0,Cc1ccccc1,Toluene,,,0.018,0,0,0,1,True
Cc1cccc(O)c1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.58,1,0.0,Cc1cccc(O)c1,m-Cresol,,,0.023,0,0,0,1,True
Cc1ccccc1O,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.531,1,0.0,Cc1ccccc1O,o-Cresol,,,0.023,0,0,0,1,True
Cc1ccc(O)cc1,,,0.013,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.447,2,0.0,Cc1ccc(O)cc1,p-Cresol,,,0.013,0,0,0,1,True
OCCc1ccc(O)cc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.238,1,0.0,OCCc1ccc(O)cc1,4-(2-Hydroxyethyl)phenol,,,0.023,0,0,0,1,True
COc1nc(OC)nc(OC)n1,,,0.017,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.708,1,0.0,COc1nc(OC)nc(OC)n1,"2,4,6-Trimethoxy-1,3,5-triazine",,,0.017,0,0,0,1,True
c1ncncn1,,,0.017,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.908,1,0.0,c1ncncn1,"Sym-1,3,5-Triazine",,,0.017,0,0,0,1,True
c1ncncn1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.908,1,0.0,c1ncncn1,s-Triazine,,,0.023,0,0,0,1,True
O=c1[nH]c(=O)[nH]c(=O)[nH]1,,,0.017,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.279,1,0.0,O=c1[nH]c(=O)[nH]c(=O)[nH]1,Cyanuric acid,,,0.017,0,0,0,1,True
Nc1nc(N)nc(Cl)n1,,,0.025,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.176,1,0.0,Nc1nc(N)nc(Cl)n1,Desethyl-desisopropyl atrazine,,,0.025,0,0,0,1,True
Nc1nc(N)nc(Cl)n1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.176,1,0.0,Nc1nc(N)nc(Cl)n1,"Desethyl-desisopropyl-atrazine
(DEDIA)
6-Chloro-2,4-amino-1,3,5-triazine",,,0.023,0,0,0,1,True
COC1=NCN(OC)C(OC)=N1,,,0.026,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.908,1,0.0,COC1=NCN(OC)C(OC)=N1,s-Triazine,,,0.026,0,0,0,1,True
CCNc1nc(Cl)nc(NCC)n1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.025,1,0.0,CCNc1nc(Cl)nc(NCC)n1,SMZ(Simazine),,,0.023,0,0,0,1,True
CC(C)Nc1nc(Cl)nc(NC(C)C)n1,,,0.025,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.342,1,0.0,CC(C)Nc1nc(Cl)nc(NC(C)C)n1,Propazine,,,0.025,0,0,0,1,True
CC(C)Nc1nc(Cl)nc(NC(C)C)n1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.342,1,0.0,CC(C)Nc1nc(Cl)nc(NC(C)C)n1,"Propazine
(6-Chloro-2,4-isopropylamino -1,3,5-triazine)",,,0.023,0,0,0,1,True
CCNc1nc(NC(C)C)nc(SC)n1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.613,1,0.0,CCNc1nc(NC(C)C)nc(SC)n1,Ametryn,,,0.023,0,0,0,1,True
CCNc1nc(NC(C)C)nc(OC)n1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.813,1,0.0,CCNc1nc(NC(C)C)nc(OC)n1,Atraton,,,0.023,0,0,0,1,True
CCNc1nc(Cl)nc(NC(C)C)n1,,,0.025,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.146,1,0.0,CCNc1nc(Cl)nc(NC(C)C)n1,Atrazine,,,0.025,0,0,0,1,True
CCNc1nc(Cl)nc(NC(C)C)n1,,,0.026,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.544,1,0.0,CCNc1nc(Cl)nc(NC(C)C)n1,"Atrazine (6-chloro-2-ethylamino-4-isopropylamino-1,3,5-triazine)",,,0.026,0,0,0,1,True
CCNc1nc(Cl)nc(NC(C)C)n1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.508500000000002,2,0.20435385976291204,CCNc1nc(Cl)nc(NC(C)C)n1,"Atrazine(6-Chloro-2-ethylamino-4-isopropylamino-
1,3,5-triazine)",,,0.023,0,0,0,1,True
CC(C)Nc1nc(N)nc(Cl)n1,,,0.025,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.982,1,0.0,CC(C)Nc1nc(N)nc(Cl)n1,Desethyl atrazine,,,0.025,0,0,0,1,True
CC(C)Nc1nc(N)nc(Cl)n1,,,0.026,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.982,1,0.0,CC(C)Nc1nc(N)nc(Cl)n1,"Desethyl-atrazine (DEA) (6-chloro-2-amino-4-isopropylamino-1,3,5-triazine)",,,0.026,0,0,0,1,True
CCNc1nc(N)nc(Cl)n1,,,0.025,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.301,1,0.0,CCNc1nc(N)nc(Cl)n1,Deisopropylatrazine,,,0.025,0,0,0,1,True
CC(C)(C)Nc1nc(=O)nc(N)[nH]1,,,0.025,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.556,1,0.0,CC(C)(C)Nc1nc(=O)nc(N)[nH]1,Desethylterbuthylazine,,,0.025,0,0,0,1,True
c1ncncn1,,,0.026,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.556,1,0.0,c1ncncn1,"Desethyl-terbuthylazine (DET) (6-chloro-2-amino-4-terbutylamino-1,3,5-triazine)",,,0.026,0,0,0,1,True
CC(C)(C)Nc1nc(N)nc(Cl)n1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.556,1,0.0,CC(C)(C)Nc1nc(N)nc(Cl)n1,"Desethyl-terbuthylazine (DET)
6-Chloro-2-amino-4-terbutylamino-1,3,5-
triazine",,,0.023,0,0,0,1,True
CCNc1nc(Cl)nc(NC(C)(C)C)n1,,,0.025,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.477,1,0.0,CCNc1nc(Cl)nc(NC(C)(C)C)n1,Terbuthylazine,,,0.025,0,0,0,1,True
c1cnnnc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.708,1,0.0,c1cnnnc1,"3,4,6-Trimethoxy-s-triazine",,,0.023,0,0,0,1,True
c1cc[nH+]cc1,,,0.013,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.342,1,0.0,c1cc[nH+]cc1,Pyridinium ion,,,0.013,0,0,0,1,True
c1ccncc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.342,1,0.0,c1ccncc1,Pyridine,,,0.023,0,0,0,1,True
O=C1NCNC(=O)N1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.663,1,0.0,O=C1NCNC(=O)N1,"2,4-Dioxohexahydo-1,3,5-triazine",,,0.023,0,0,0,1,True
O=C1NCNC(=O)N1,,,0.017,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.663,1,0.0,O=C1NCNC(=O)N1,"2,4-Dioxohexahydro-1,3,5-triazine",,,0.017,0,0,0,1,True
O=C1NCNC(=O)N1,,,0.026,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.663,1,0.0,O=C1NCNC(=O)N1,"2,4-Dioxohexahydro-1,3,5-triazine",,,0.026,0,0,0,1,True
Nc1ncn[nH]1,,,0.01,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.412,1,0.0,Nc1ncn[nH]1,Amitrole,,,0.01,0,0,0,1,True
c1ccc2[nH]nnc2c1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.99,1,0.0,c1ccc2[nH]nnc2c1,1H-Benzotriazole,,,0.023,0,0,0,1,True
O=C([O-])c1ccc([N+](=O)[O-])cc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,6.0,1,0.0,O=C([O-])c1ccc([N+](=O)[O-])cc1,4-Nitrobenzoate,,,0.023,0,0,0,1,True
O=C(O)c1ccc([N+](=O)[O-])cc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,6.0,1,0.0,O=C(O)c1ccc([N+](=O)[O-])cc1,p-Nitrobenzoic acid,,,0.023,0,0,0,1,True
O=[N+]([O-])c1ccccc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,6.0,1,0.0,O=[N+]([O-])c1ccccc1,Nitrobenzene,,,0.023,0,0,0,1,True
O=C([O-])c1cc(C(=O)[O-])cc(C(=O)[O-])c1,,,0.03,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.919,1,0.0,O=C([O-])c1cc(C(=O)[O-])cc(C(=O)[O-])c1,"Trimesate ion ((1,3,5-Benzenetricarboxylate
ion))",,,0.03,0,0,0,1,True
N#Cc1ccc(C(=O)[O-])cc1,,,0.016,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.519,1,0.0,N#Cc1ccc(C(=O)[O-])cc1,p-Cyanobenzoate ion,,,0.016,0,0,0,1,True
N#Cc1ccc(C(=O)O)cc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.519,1,0.0,N#Cc1ccc(C(=O)O)cc1,p-Cyanobenzoic acid,,,0.023,0,0,0,1,True
CCCCOC(=O)c1ccccc1C(=O)OCCCC,,,0.02,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.079,1,0.0,CCCCOC(=O)c1ccccc1C(=O)OCCCC,Dibutyl phthalate,,,0.02,0,0,0,1,True
CCOC(=O)c1ccccc1C(=O)OCC,,,0.02,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.806,1,0.0,CCOC(=O)c1ccccc1C(=O)OCC,Diethyl phthalate,,,0.02,0,0,0,1,True
Cc1ncc([N+](=O)[O-])n1C,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.519,1,0.0,Cc1ncc([N+](=O)[O-])n1C,Dimetridazole,,,0.023,0,0,0,1,True
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.465,1,0.0,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,Tinidazole,,,0.023,0,0,0,1,True
Cc1ncc([N+](=O)[O-])n1CC(O)CCl,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.53,1,0.0,Cc1ncc([N+](=O)[O-])n1CC(O)CCl,Ornidazole,,,0.023,0,0,0,1,True
Cn1c([N+](=O)[O-])cnc1COC(N)=O,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.393,1,0.0,Cn1c([N+](=O)[O-])cnc1COC(N)=O,Ronidazole,,,0.023,0,0,0,1,True
CC(C)Cc1ccc(C(C)C(=O)O)cc1,,,0.01,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,10.619,1,0.0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,IBU(neutral ibuprofen) Ibuprofen,,,0.01,0,0,0,1,True
CC(C)Cc1ccc(C(C)C(=O)O)cc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.58,2,0.0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,Ibuprofen,,,0.023,0,0,0,1,True
O=C(O)c1cc(O)c(O)c(O)c1,,,0.01,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.299,1,0.0,O=C(O)c1cc(O)c(O)c(O)c1,Gallic acid,,,0.01,0,0,0,1,True
O=C([O-])c1cc(O)c(O)c(O)c1,,,0.018,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.962,1,0.0,O=C([O-])c1cc(O)c(O)c(O)c1,Gallate ion,,,0.018,0,0,0,1,True
O=C(O)c1ccc(O)cc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.398,2,0.0,O=C(O)c1ccc(O)cc1,p-Hydroxybenzoic acid,,,0.023,0,0,0,1,True
O=C(O)c1ccccc1O,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.204,1,0.0,O=C(O)c1ccccc1O,Salicylic acid,,,0.023,0,0,0,1,True
O=Cc1cccc(O)c1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.623,1,0.0,O=Cc1cccc(O)c1,m-Hydroxybenzaldehyde,,,0.023,0,0,0,1,True
